url,menu,swordfish,name
https://www.yelp.com/biz/zadies-oyster-room-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/zadies-oyster-room-new-york,False,
https://www.yelp.com/biz/incas-grill-peruvian-kitchen-staten-island?osq=Seafood+Restaurant,http://incasgrillnyc.com/incas-main-menu/,False,Incas Grill Peruvian kitchen
https://www.yelp.com/biz/tfor-new-york-2?osq=Seafood+Restaurant,http://www.tfor-nyc.com/menu/,False,
https://www.yelp.com/biz/mars-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/mars-astoria/brunch-menu,False,
https://www.yelp.com/biz/la-sirene-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/la-sirene-new-york,False,
https://www.yelp.com/biz/mezquite-restaurant-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/mezquite-restaurant-astoria/lunch-special,False,
https://www.yelp.com/biz/maiella-long-island-city?osq=Seafood+Restaurant,https://www.yelp.com/menu/maiella-long-island-city/dinner,False,
https://www.yelp.com/biz/keyport-fishery-keyport?osq=Seafood+Restaurant,https://www.yelp.com/menu/keyport-fishery-keyport,False,
https://www.yelp.com/biz/jeffreys-grocery-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/jeffreys-grocery-new-york,False,
https://www.yelp.com/biz/metropolis-oyster-room-and-cocktail-bar-new-york?osq=Seafood+Restaurant,https://www.yelp.com/menu/metropolis-oyster-room-and-cocktail-bar-new-york/cocktails,False,Metropolis Oyster Room & Cocktail Bar
https://www.yelp.com/biz/le-bernardin-new-york?osq=Seafood+Restaurant,http://le-bernardin.com/menus/%23lunch,False,
https://www.yelp.com/biz/carmines-italian-restaurant-times-square-new-york-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/carmines-italian-restaurant-times-square-new-york-3,False,Carmine’s Italian Restaurant - Times Square
https://www.yelp.com/biz/aliada-restaurant-astoria?osq=Seafood+Restaurant,https://www.yelp.com/menu/aliada-restaurant-astoria,True,
https://www.yelp.com/biz/cape-house-brooklyn?osq=Seafood+Restaurant,http://www.capehouse.nyc/menu/,False,
https://www.yelp.com/biz/desnuda-brooklyn?osq=Seafood+Restaurant,https://www.yelp.com/menu/desnuda-brooklyn/main-menu,False,
