url,menu,swordfish,name
https://www.yelp.com/biz/the-clam-box-quincy?osq=Seafood+Restaurant,http://clamboxquincy.com/menu.html,False,
https://www.yelp.com/biz/southern-kin-cookhouse-somerville?osq=Seafood+Restaurant,https://www.yelp.com/menu/southern-kin-cookhouse-somerville/brunch,False,Southern Kin Cookhouse
https://www.yelp.com/biz/yoki-express-boston?osq=Seafood+Restaurant,http://www.yokiexpress.com/Pages/Menu.aspx,False,
https://www.yelp.com/biz/bay-pointe-waterfront-restaurant-quincy?osq=Seafood+Restaurant,https://www.yelp.com/menu/bay-pointe-waterfront-restaurant-quincy/lunch,True,Bay Pointe Waterfront Restaurant
https://www.yelp.com/biz/durgin-park-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/durgin-park-boston/main,False,
https://www.yelp.com/biz/legal-sea-foods-burlington-6?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-sea-foods-burlington-6/promotion,False,
https://www.yelp.com/biz/blr-by-shojo-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/blr-by-shojo-boston-2,False,
https://www.yelp.com/biz/al-dente-restaurant-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/al-dente-restaurant-boston/dinner-menu,True,
https://www.yelp.com/biz/saigon-seafood-dorchester?osq=Seafood+Restaurant,https://www.yelp.com/menu/saigon-seafood-dorchester,False,
https://www.yelp.com/biz/captain-fishbones-quincy?osq=Seafood+Restaurant,https://www.yelp.com/menu/captain-fishbones-quincy/captain-fishbones-fall-winter-menu,False,
https://www.yelp.com/biz/brothers-crawfish-dorchester?osq=Seafood+Restaurant,http://www.brotherscrawfish.com/index-3.htm,False,
https://www.yelp.com/biz/75-on-liberty-wharf-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/75-on-liberty-wharf-boston/lunch,True,
https://www.yelp.com/biz/boston-chops-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/boston-chops-boston/weekend-brunch,False,
https://www.yelp.com/biz/rigoletto-ristorante-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/rigoletto-ristorante-boston,False,Rigoletto Ristorante
https://www.yelp.com/biz/thai-dish-authentic-cuisine-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/thai-dish-authentic-cuisine-boston/appetizers,False,Thai Dish Authentic Cuisine
https://www.yelp.com/biz/limoncello-ristorante-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/limoncello-ristorante-boston-2,False,Limoncello Ristorante
https://www.yelp.com/biz/rail-stop-restaurant-and-bar-boston-3?osq=Seafood+Restaurant,http://www.railstopboston.com/menus-download/,False,Rail Stop Restaurant & Bar
https://www.yelp.com/biz/venezia-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/venezia-boston/lunch-menu,True,
https://www.yelp.com/biz/the-paramount-boston?osq=Seafood+Restaurant,http://www.paramountboston.com/beaconhill/menu,False,
https://www.yelp.com/biz/davios-boston?osq=Seafood+Restaurant,http://davios.com/bos/dinner.php,True,
https://www.yelp.com/biz/oliveiras-steak-house-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/oliveiras-steak-house-boston-2,False,Oliveira’s Steak House
https://www.yelp.com/biz/fresh-pond-seafood-market-and-takeout-arlington?osq=Seafood+Restaurant,https://www.yelp.com/menu/fresh-pond-seafood-market-and-takeout-arlington/main-menu,True,Fresh Pond Seafood Market & Takeout
https://www.yelp.com/biz/fins-sushi-and-grill-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/fins-sushi-and-grill-boston/full-menu,False,Fin’s Sushi and Grill
https://www.yelp.com/biz/legal-fish-bowl-cambridge-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-fish-bowl-cambridge-2,False,
https://www.yelp.com/biz/legal-sea-foods-boston-52?osq=Seafood+Restaurant,https://www.yelp.com/menu/legal-sea-foods-boston-52/all-day-menu,False,
https://www.yelp.com/biz/strega-waterfront-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/strega-waterfront-boston/lunch-menu,False,
https://www.yelp.com/biz/la-cancun-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/la-cancun-boston,False,
https://www.yelp.com/biz/avana-sushi-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/avana-sushi-boston/full-menu,False,
https://www.yelp.com/biz/kaze-shabu-shabu-boston?osq=Seafood+Restaurant,http://www.kazeshabu.com/menu.html,False,
https://www.yelp.com/biz/villa-francesca-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/villa-francesca-boston/dinner-menu,True,
https://www.yelp.com/biz/back-bay-social-club-boston?osq=Seafood+Restaurant,http://www.backbaysocialclub.com/menu/,False,Back Bay Social Club
https://www.yelp.com/biz/o-ya-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/o-ya-boston/dinner-menu,False,
https://www.yelp.com/biz/dinos-boston-2?osq=Seafood+Restaurant,http://www.dinosnorthendboston.com/menu-.html,False,
https://www.yelp.com/biz/green-street-cambridge?osq=Seafood+Restaurant,http://www.greenstreetgrill.com/dinner.php,False,
https://www.yelp.com/biz/ward-8-boston?osq=Seafood+Restaurant,https://www.yelp.com/menu/ward-8-boston/dinner,True,
https://www.yelp.com/biz/rincon-lime%C3%B1o-restaurant-east-boston-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/rincon-lime%C3%B1o-restaurant-east-boston-2,False,Rincon Limeño Restaurant
https://www.yelp.com/biz/porcinis-italian-restaurant-watertown?osq=Seafood+Restaurant,http://www.porcinis.com/menu.html,False,Porcinis Italian Restaurant
https://www.yelp.com/biz/naked-fish-waltham-2?osq=Seafood+Restaurant,https://www.yelp.com/menu/naked-fish-waltham-2/lunch,True,
https://www.yelp.com/biz/the-tap-trailhouse-boston-2?osq=Seafood+Restaurant,http://www.thetaptrailhouse.com/menu/,False,
https://www.yelp.com/biz/las-delicias-colombianas-2-boston?osq=Seafood+Restaurant,http://lasdeliciascolombianas.com/revere-menu/,False,Las Delicias Colombianas 2
https://www.yelp.com/biz/stockyard-restaurant-brighton-3?osq=Seafood+Restaurant,https://www.yelp.com/menu/stockyard-restaurant-brighton-3/lunch-menu,False,Stockyard Restaurant
https://www.yelp.com/biz/mount-vernon-somerville?osq=Seafood+Restaurant,http://www.mtvernonsomerville.com/menus/,False,
